,package,folder,file,class_name,is_dataclass,is_subclass,has_init,num_methods,num_autoassign_methods,num_ordinary_methods
29,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestFloats,False,True,False,,0,3
30,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestTrackTimes,False,True,False,,0,2
31,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestZeroShape,False,True,False,,0,2
32,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestRegionRefs,False,True,False,,0,5
33,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestAstype,False,True,False,,0,2
34,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestScalarCompound,False,True,False,,0,1
35,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestVlen,False,True,False,,0,11
36,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dataset.py,TestLowOpen,False,True,False,,0,2
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_objects.py,TestObjects,False,True,False,,0,3
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attribute_create.py,TestArray,False,True,False,,0,6
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attrs_data.py,BaseAttrs,False,True,False,,0,2
1,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attrs_data.py,TestScalar,False,True,False,,0,2
2,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attrs_data.py,TestArray,False,True,False,,0,2
3,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attrs_data.py,TestTypes,False,True,False,,0,8
4,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attrs_data.py,TestEmpty,False,True,False,,0,8
5,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_attrs_data.py,TestWriteException,False,True,False,,0,1
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dimension_scales.py,BaseDataset,False,True,False,,0,2
1,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dimension_scales.py,TestH5DSBindings,False,True,False,,0,5
2,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dimension_scales.py,TestDimensionManager,False,True,False,,0,5
3,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dimension_scales.py,TestDimensionsHighLevel,False,True,False,,0,12
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_big_endian_file.py,TestEndianess,False,True,False,,0,1
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_h5t.py,TestCompound,False,True,False,,0,2
1,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_h5t.py,TestTypeFloatID,False,True,False,,0,1
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file_image.py,TestFileImage,False,True,False,,0,2
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestFileOpen,False,True,False,,0,8
1,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestSpaceStrategy,False,True,False,,0,1
2,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestModes,False,True,False,,0,2
3,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestDrivers,False,True,False,,0,8
4,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestLibver,False,True,False,,0,4
5,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestNewLibver,False,True,False,,0,8
6,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestUserblock,False,True,False,,0,5
7,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestContextManager,False,True,False,,0,1
8,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestUnicode,False,True,False,,0,3
9,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestFileProperty,False,True,False,,0,3
10,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestClose,False,True,False,,0,3
11,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestFlush,False,True,False,,0,1
12,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestRepr,False,True,False,,0,1
13,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestFilename,False,True,False,,0,1
14,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestCloseInvalidatesOpenObjectIDs,False,True,False,,0,1
15,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestPathlibSupport,False,True,False,,0,2
16,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestPickle,False,True,False,,0,1
17,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestMPI,False,True,False,,0,3
18,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_file.py,TestSWMRMode,False,True,False,,0,2
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_datatype.py,TestCreation,False,True,False,,0,2
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests,test_dims_dimensionproxy.py,TestItems,False,True,False,,0,1
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_virtual_source.py,TestVirtualSource,False,True,False,,0,18
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,TestEigerHighLevel,False,True,False,,0,3
1,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,ExcaliburData,False,True,False,,0,4
2,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,TestExcaliburHighLevel,False,True,False,,0,4
3,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,TestPercivalHighLevel,False,True,False,,0,4
4,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,SlicingTestCase,False,True,False,,0,5
5,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,IndexingTestCase,False,True,False,,0,3
6,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,RelativeLinkTestCase,False,True,False,,0,3
7,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_highlevel_vds.py,VDSUnlimitedTestCase,False,True,False,,0,3
0,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_lowlevel_vds.py,TestEigerLowLevel,False,True,False,,0,3
1,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_lowlevel_vds.py,ExcaliburData,False,True,False,,0,4
2,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_lowlevel_vds.py,TestExcaliburLowLevel,False,True,False,,0,4
3,h5py,/home/quimey/.local/lib/python3.9/site-packages/h5py/tests/test_vds,test_lowlevel_vds.py,TestPercivalLowLevel,False,True,False,,0,3
0,tomli,/home/quimey/.local/lib/python3.9/site-packages/tomli,_parser.py,TOMLDecodeError,False,True,False,,0,0
1,tomli,/home/quimey/.local/lib/python3.9/site-packages/tomli,_parser.py,Flags,False,False,True,,0,6
2,tomli,/home/quimey/.local/lib/python3.9/site-packages/tomli,_parser.py,NestedDict,False,False,True,,0,3
3,tomli,/home/quimey/.local/lib/python3.9/site-packages/tomli,_parser.py,Output,False,True,False,,0,0
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,PluralRule,False,True,True,,1,6
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,RuleError,False,True,False,,0,0
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,_Parser,False,True,True,,0,10
3,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,_Compiler,False,True,False,,0,2
4,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,_PythonCompiler,False,True,False,,0,1
5,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,_GettextCompiler,False,True,False,,0,1
6,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,_JavaScriptCompiler,False,True,False,,0,1
7,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,plural.py,_UnicodeCompiler,False,True,False,,0,2
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,core.py,UnknownLocaleError,False,True,True,,1,0
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,core.py,Locale,False,True,True,,1,51
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,util.py,TextWrapper,False,True,False,,0,0
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,util.py,FixedOffsetTimezone,False,True,True,,0,6
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,numbers.py,UnknownCurrencyError,False,True,True,,1,0
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,numbers.py,UnknownCurrencyFormatError,False,True,False,,0,0
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,numbers.py,NumberFormatError,False,True,True,,1,0
3,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,numbers.py,NumberPattern,False,True,True,,1,8
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,dates.py,TimezoneTransition,False,True,True,,1,5
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,dates.py,DateTimePattern,False,True,True,,1,5
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,dates.py,DateTimeFormat,False,True,True,,1,17
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,localedata.py,Alias,False,True,True,,0,3
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,localedata.py,LocaleDataDict,False,True,True,,1,6
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,units.py,UnknownUnitError,False,True,True,,0,1
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,support.py,Format,False,True,True,,1,9
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,support.py,LazyProxy,False,True,True,,0,30
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,support.py,NullTranslations,False,True,True,,0,19
3,babel,/home/quimey/.local/lib/python3.9/site-packages/babel,support.py,Translations,False,True,True,,0,5
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,plurals.py,_PluralTuple,False,True,False,,0,1
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,pofile.py,PoFileError,False,True,True,,1,0
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,pofile.py,_NormalizedString,False,True,True,,0,12
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,pofile.py,PoFileParser,False,True,True,,2,8
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,catalog.py,Message,False,True,True,,1,13
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,catalog.py,TranslationError,False,True,False,,0,0
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,catalog.py,Catalog,False,True,True,,1,23
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,frontend.py,Command,False,True,True,,0,1
1,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,frontend.py,compile_catalog,False,True,False,,0,4
2,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,frontend.py,extract_messages,False,True,False,,0,4
3,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,frontend.py,init_catalog,False,True,False,,0,3
4,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,frontend.py,update_catalog,False,True,False,,0,3
5,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/messages,frontend.py,CommandLineInterface,False,True,False,,0,4
0,babel,/home/quimey/.local/lib/python3.9/site-packages/babel/localtime,__init__.py,_FallbackLocalTimezone,False,True,False,,0,4
0,requests_ntlm,/home/quimey/.local/lib/python3.9/site-packages/requests_ntlm,requests_ntlm.py,HttpNtlmAuth,False,True,True,,1,4
1,requests_ntlm,/home/quimey/.local/lib/python3.9/site-packages/requests_ntlm,requests_ntlm.py,NoCertificateRetrievedWarning,False,True,False,,0,0
2,requests_ntlm,/home/quimey/.local/lib/python3.9/site-packages/requests_ntlm,requests_ntlm.py,UnknownSignatureAlgorithmOID,False,True,False,,0,0
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_memoryview.py,FixMemoryview,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_imports2.py,FixImports2,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_fullargspec.py,FixFullargspec,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_annotations.py,FixAnnotations,False,True,False,,0,2
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_raise_.py,FixRaise,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_next.py,FixNext,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_printfunction.py,FixPrintfunction,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,feature_base.py,Feature,False,True,True,,1,1
1,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,feature_base.py,Features,False,True,False,,0,3
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_unpacking.py,FixUnpacking,False,True,False,,0,3
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_newstyle.py,FixNewstyle,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_throw.py,FixThrow,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_kwargs.py,FixKwargs,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_add_all__future__imports.py,FixAddAllFutureImports,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_future_builtins.py,FixFutureBuiltins,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_metaclass.py,FixMetaclass,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_features.py,FixFeatures,False,True,False,,0,2
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_add_all_future_builtins.py,FixAddAllFutureBuiltins,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_raise.py,FixRaise,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_division.py,FixDivision,False,True,False,,0,2
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_getcwd.py,FixGetcwd,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_add_future_standard_library_import.py,FixAddFutureStandardLibraryImport,False,True,False,,0,1
0,libpasteurize,/home/quimey/.local/lib/python3.9/site-packages/libpasteurize/fixes,fix_imports.py,FixImports,False,True,False,,0,1
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc,_util.py,LazyDict,False,True,True,,0,9
1,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc,_util.py,LineNumbersCalculator,False,True,True,,0,2
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latex2text,__init__.py,MacroTextSpec,False,True,True,,1,0
1,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latex2text,__init__.py,EnvironmentTextSpec,False,True,True,,1,0
2,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latex2text,__init__.py,SpecialsTextSpec,False,True,True,,1,0
3,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latex2text,__init__.py,LatexNodes2Text,False,True,True,,2,19
4,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latex2text,__init__.py,_PushEquationContext,False,True,True,,0,1
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,_argparsers.py,ParsedMacroArgs,False,True,True,,1,3
1,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,_argparsers.py,MacroStandardArgsParser,False,True,True,,1,2
2,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,_argparsers.py,ParsedVerbatimArgs,False,True,True,,1,1
3,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,_argparsers.py,VerbatimArgsParser,False,True,True,,1,2
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,__init__.py,MacroSpec,False,True,True,,1,2
1,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,__init__.py,EnvironmentSpec,False,True,True,,1,2
2,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,__init__.py,SpecialsSpec,False,True,True,,1,2
3,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/macrospec,__init__.py,LatexContextDb,False,True,True,,0,14
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexencode,_partial_latex_encoder.py,PartialLatexToLatexEncoder,False,True,True,,1,1
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexencode,_unicode_to_latex_encoder.py,UnicodeToLatexConversionRule,False,False,True,,1,1
1,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexencode,_unicode_to_latex_encoder.py,UnicodeToLatexEncoder,False,True,True,,0,20
0,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexwalker,__init__.py,LatexWalkerError,False,True,False,,0,0
1,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexwalker,__init__.py,LatexWalkerParseError,False,True,True,,1,3
2,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexwalker,__init__.py,LatexWalkerEndOfStream,False,True,True,,1,0
3,pylatexenc,/home/quimey/.local/lib/python3.9/site-packages/pylatexenc/latexwalker,__init__.py,LatexToken,False,True,True,,1,5
